road,id,model_type,name,lat,lon,length,condition,lengthR,lengthL,conditionR,conditionL,bridgedual,crossing,idx
N1,1000242,bridge,N1_LRP136a_LRP136a_E,23.0930298369186,91.3478308386627,3.1,0,,,,,,,
N1,1000243,link,N1_LRP136a_E_LRP136c,23.09299920998,91.34788465968,745.9000000000344,,,,,,,,
N1,1000244,bridge,N1_LRP136c_LRP136c_E,23.0870753710144,91.3512101492753,9.25,1,,,,,,,
N1,1000245,link,N1_LRP136c_E_LRP137a,23.08700461789855,91.35125260007246,642.7499999999782,,,,,,,,
N1,1000246,bridge,N1_LRP137a_LRP137a_E,23.0819909531309,91.3541811474383,3.5,0,,,,,,,
N1,1000247,link,N1_LRP137a_E_LRP139b,23.081963278557875,91.3541970129981,146.50000000000318,,,,,,,,
N1,1000248,bridge,N1_LRP139b_LRP139c,23.0808049,91.3548611,16.999999999995907,0,,,,,,,
N1,1000249,link,N1_LRP139c_LRP137b,23.0806938,91.3549444,356.9999999999993,,,,,,,,
N1,1000250,bridge,N1_LRP137b_LRP137b_E,23.0779647046997,91.3566005031331,14.2,1,,,,,,,
N1,1000251,link,N1_LRP137b_E_LRP138a,23.0778237,91.35657085198,942.8000000000054,,,,,,,,
N1,1000252,bridge,N1_LRP138a_LRP138a_E,23.070198184,91.3603022,6.1,1,,,,,,,
N1,1000253,link,N1_LRP138a_E_LRP140a,23.070145193854547,91.36031883636363,1090.9000000000049,,,,,,,,
N1,1000254,bridge,N1_LRP140a_LRP140a_E,23.0607473333333,91.3618624619047,4.0,1,,,,,,,
N1,1000255,link,N1_LRP140a_E_LRP142a,23.060763401978416,91.36223466384892,2574.0000000000123,,,,,,,,
N1,1000256,bridge,N1_LRP142a_LRP142a_E,23.0379728055555,91.3656784724359,10.8,0,,,,,,,
N1,1000257,link,N1_LRP142a_E_LRP145a,23.037885625555553,91.36568167782052,965.20000000001,,,,,,,,
N1,41,intersection,N1_LRP145a_LRP143a,23.029416,91.3656389,286.00000000000136,,,,,,,123456826.0,123456825.0
N1,1000258,link,N1_LRP143a_LRP147b,23.0269801170731,91.3655004839721,1876.9999999999811,,,,,,,,
N1,40,intersection,N1_LRP147b_LRP148,23.0140833,91.3759716,125.0,,,,,,,123456808.0,123456807.0
N1,1000259,link,N1_LRP147b_LRP145a,23.0140833,91.3759716,144.00000000000546,,,,,,,,
N1,1000260,bridge,N1_LRP145a_LRP145a_E,23.0124048410423,91.3779796149837,3.4,0,,,,,,,
N1,1000261,link,N1_LRP145a_E_LRP150,23.012447159792185,91.3780459377338,1873.6000000000104,,,,,,,,
N1,30,intersection,N1_LRP150_LRP148a,23.0018889,91.3920552,479.99999999998977,,,,,,,123456794.0,123456793.0
N1,1000262,link,N1_LRP150_LRP150,23.0018889,91.3920552,0.0,,,,,,,,
N1,1000263,bridge,N1_LRP148a_LRP148a_E,22.999248756,91.3957752,1.5,0,,,,,,,
N1,1000264,link,N1_LRP148a_E_LRP151a,22.99924050555,91.395786825,603.5000000000252,,,,,,,,
N1,1000265,bridge,N1_LRP151a_LRP151b,22.9961941,91.4005,22.999999999996135,0,,,,,,,
N1,1000266,link,N1_LRP151b_LRP149b,22.9960552,91.4006667,250.0,,,,,,,,
N1,1000267,bridge,N1_LRP149b_LRP149a_E,22.9945936133042,91.4024539137404,22.15,0,22.15,22.15,0,0,1,,
N1,1000268,link,N1_LRP149a_E_LRP149c,22.994592853279173,91.4024548430916,320.8699999999851,,,,,,,,
N1,1000269,bridge,N1_LRP149c_LRP149c_E,22.9927169359869,91.4047486961832,1.9,0,,,,,,,
N1,1000270,link,N1_LRP149c_E_LRP156a,22.992705827928027,91.40476227900764,5175.099999999986,,,,,,,,
N1,1000271,bridge,N1_LRP156a_LRP156b,22.9624167,91.4416941,109.00000000000887,0,,,,,,,
N1,1000272,link,N1_LRP156b_LRP159a,22.9618056,91.4424997,4250.0,,,,,,,,
N1,1000273,bridge,N1_LRP159a_LRP159a_E,22.9486038666666,91.4794993833333,1.5,0,,,,,,,
N1,1000274,link,N1_LRP159a_E_LRP161a,22.948605726785715,91.47951376875,2346.499999999992,,,,,,,,
N1,1000275,bridge,N1_LRP161a_LRP163b,22.9496126090047,91.502066899526,192.36,1,193.22,193.22,1,1,1,,
N1,1000276,link,N1_LRP163b_LRP166a,22.949583,91.5027778,4728.999999999985,,,,,,,,
N1,1000277,bridge,N1_LRP166a_LRP168b,22.9149647061403,91.5262895350877,221.515,0,222.43,222.43,0,0,1,,
N1,1000278,link,N1_LRP168b_LRP166c,22.9138056,91.5268604,500.0,,,,,,,,
N1,1000279,bridge,N1_LRP166c_LRP166c_E,22.9097128884012,91.5289285034482,6.1,0,,,,,,,
N1,1000280,link,N1_LRP166c_E_LRP167a,22.90966295731975,91.52895373431035,647.9000000000212,,,,,,,,
N1,1000281,bridge,N1_LRP167a_LRP167a_E,22.9042462955223,91.5316297776119,3.0,0,,,,,,,
N1,1000282,link,N1_LRP167a_E_LRP170b,22.90430155,91.5315034185,1200.9999999999934,,,,,,,,
N1,45,intersection,N1_LRP170b_LRP170c,22.8939997,91.5346941,112.99999999999955,,,,,,,123456814.0,123456813.0
N1,1000283,link,N1_LRP170b_LRP169a,22.8939997,91.5346941,167.0000000000016,,,,,,,,
N1,1000284,bridge,N1_LRP169a_LRP169a_E,22.8916386,91.5354719,3.0,0,,,,,,,
N1,1000285,link,N1_LRP169a_E_LRP171a,22.8916126821,91.5354799832,1967.000000000013,,,,,,,,
N1,1000286,bridge,N1_LRP171a_LRP171a_E,22.8746986941176,91.5408836647058,4.3,0,,,,,,,
N1,1000287,link,N1_LRP171a_E_LRP171b,22.87466367635,91.54089979608,236.70000000001323,,,,,,,,
N1,1000288,bridge,N1_LRP171b_LRP171b_E,22.872722034892,91.5415958766187,2.0,0,,,,,,,
N1,1000289,link,N1_LRP171b_E_LRP171c,22.872668934900002,91.5416168214,548.9999999999782,,,,,,,,
N1,1000290,bridge,N1_LRP171c_LRP171c_E,22.8680563702127,91.5432963340425,1.5,0,,,,,,,
N1,1000291,link,N1_LRP171c_E_LRP172a,22.86808178355,91.5432836253,827.5000000000148,,,,,,,,
N1,1000292,bridge,N1_LRP172a_LRP172a_E,22.8609876872509,91.5451551717131,4.3,0,,,,,,,
N1,1000293,link,N1_LRP172a_E_LRP172b,22.86101801085,91.54497533717,169.70000000000596,,,,,,,,
N1,1000294,bridge,N1_LRP172b_LRP172b_E,22.8594847882591,91.5454799987854,2.0,0,,,,,,,
N1,1000295,link,N1_LRP172b_E_LRP173a,22.859549031500002,91.5452567363,391.9999999999959,,,,,,,,
N1,1000296,bridge,N1_LRP173a_LRP173a_E,22.8560565672727,91.5457188709091,1.5,0,,,,,,,
N1,1000297,link,N1_LRP173a_E_LRP173b,22.85612886735,91.54575451310001,106.49999999998272,,,,,,,,
N1,1000298,bridge,N1_LRP173b_LRP173b_E,22.8551475327433,91.5458221849557,1.5,0,,,,,,,
N1,1000299,link,N1_LRP173b_E_LRP174a,22.855168822950002,91.54583251070001,737.5000000000114,,,,,,,,
N1,1000300,bridge,N1_LRP174a_LRP174a_E,22.8486172764705,91.5463706117647,8.5,0,,,,,,,
N1,1000301,link,N1_LRP174a_E_LRP176a,22.848547826470586,91.5463845117647,2.4999999999977263,,,,,,,,
N1,1000302,bridge,N1_LRP176a_LRP176b,22.8485274,91.5463886,12.4,2,,,,,,,
N1,1000303,link,N1_LRP176b_LRP174b,22.8484441,91.5464163,359.9999999999852,,,,,,,,
N1,1000304,bridge,N1_LRP174b_LRP174b_E,22.8453914894736,91.5474689210526,3.0,0,,,,,,,
N1,1000305,link,N1_LRP174b_E_LRP174c,22.84536605105263,91.54747769289474,232.00000000002774,,,,,,,,
N1,1000306,bridge,N1_LRP174c_LRP174c_E,22.8434551375,91.54814955625,1.5,0,,,,,,,
N1,1000307,link,N1_LRP174c_E_LRP175a,22.84344281125,91.54815389687501,272.50000000000796,,,,,,,,
N1,1000308,bridge,N1_LRP175a_LRP175a_E,22.8410943334277,91.5488096951841,3.0,0,,,,,,,
N1,1000309,link,N1_LRP175a_E_LRP177a,22.84106836515581,91.54881677705383,414.99999999999204,,,,,,,,
N1,46,intersection,N1_LRP177a_LRP175b,22.8372497,91.5492497,527.0000000000152,,,,,,,123456830.0,123456829.0
N1,1000310,link,N1_LRP177a_LRP177a,22.8372497,91.5492497,0.0,,,,,,,,
N1,1000311,bridge,N1_LRP175b_LRP175b_E,22.8327467692419,91.5501035014577,3.0,0,,,,,,,
N1,1000312,link,N1_LRP175b_E_LRP179a,22.83272113586006,91.55010836180759,2440.0000000000264,,,,,,,,
N1,1000313,bridge,N1_LRP179a_LRP179a_E,22.811563437647,91.5562562129411,9.5,1,,,,,,,
N1,1000314,link,N1_LRP179a_E_LRP181a,22.811477286617645,91.55627872235294,2106.4999999999827,,,,,,,,
N1,1000315,bridge,N1_LRP181a_LRP181a_E,22.7941813523326,91.5629612622718,4.5,0,,,,,,,
N1,1000316,link,N1_LRP181a_E_LRP182a,22.794176754974092,91.56307270088082,1482.4999999999875,,,,,,,,
N1,1000317,bridge,N1_LRP182a_LRP182a_E,22.7821968918511,91.5691025661971,23.2,1,,,,,,,
N1,1000318,link,N1_LRP182a_E_LRP183b,22.782009515674044,91.56919461464788,951.7999999999915,,,,,,,,
N1,1000319,bridge,N1_LRP183b_LRP183b_E,22.774197092,91.5728737519999,6.0,0,,,,,,,
N1,1000320,link,N1_LRP183b_E_LRP184a,22.774148671368422,91.57289936505263,487.0000000000232,,,,,,,,
N1,1000321,bridge,N1_LRP184a_LRP184a_E,22.770251666098,91.5750905211087,9.7,0,,,,,,,
N1,1000322,link,N1_LRP184a_E_LRP185a,22.767736472208068,91.57697744329087,968.2999999999709,,,,,,,,
N1,1000323,bridge,N1_LRP185a_LRP185a_E,22.7630626913907,91.5804538821192,4.0,0,,,,,,,
N1,1000324,link,N1_LRP185a_E_LRP186a,22.7631319372,91.5805676325,1354.0000000000134,,,,,,,,
N1,1000325,bridge,N1_LRP186a_LRP186a_E,22.7535653245121,91.5886004236585,12.9,0,,,,,,,
N1,1000326,link,N1_LRP186a_E_LRP187a,22.753472682060977,91.58867646129268,116.09999999998877,,,,,,,,
N1,1000327,bridge,N1_LRP187a_LRP187b,22.7526389,91.5893608,8.1,1,,,,,,,
N1,1000328,link,N1_LRP187b_LRP190a,22.7525,91.5894719,3543.9999999999827,,,,,,,,
N1,1000329,bridge,N1_LRP190a_LRP190a_E,22.723316755473,91.6024331404452,3.0,0,,,,,,,
N1,1000330,link,N1_LRP190a_E_LRP191a,22.723333213,91.602543642,705.0000000000125,,,,,,,,
N1,1000331,bridge,N1_LRP191a_LRP191a_E,22.7178243865384,91.6057623307692,3.0,0,,,,,,,
N1,1000332,link,N1_LRP191a_E_LRP191b,22.71780131769231,91.60577675384614,69.00000000001683,,,,,,,,
N1,1000333,bridge,N1_LRP191b_LRP191b_E,22.7172707342307,91.6061084846153,3.0,0,,,,,,,
N1,1000334,link,N1_LRP191b_E_LRP191c,22.717247665384615,91.6061229076923,447.00000000003115,,,,,,,,
N1,1000335,bridge,N1_LRP191c_LRP191c_E,22.7138727382812,91.6082352218749,19.2,2,,,,,,,
N1,1000336,link,N1_LRP191c_E_LRP193a,22.71371190537659,91.60833007258401,1507.7999999999747,,,,,,,,
N1,1000337,bridge,N1_LRP193a_LRP193a_E,22.701816503937,91.6149734608923,19.2,0,,,,,,,
N1,1000338,link,N1_LRP193a_E_LRP194a,22.70166112,91.61505185333334,1281.7999999999756,,,,,,,,
N1,1000339,bridge,N1_LRP194a_LRP194a_E,22.6912517148148,91.6201690574074,4.2,0,,,,,,,
N1,1000340,link,N1_LRP194a_E_LRP195a,22.69132002412,91.62009542902,537.8000000000043,,,,,,,,
N1,1000341,bridge,N1_LRP195a_LRP195a_E,22.6868697647058,91.6220385823529,3.2,0,,,,,,,
N1,1000342,link,N1_LRP195a_E_LRP196a,22.68685079788162,91.62206847619937,1195.8000000000197,,,,,,,,
N1,1000343,bridge,N1_LRP196a_LRP196a_E,22.6769772991044,91.6268169453731,6.0,0,,,,,,,
N1,1000344,link,N1_LRP196a_E_LRP197a,22.6770109,91.626583096,842.9999999999893,,,,,,,,
N1,1000345,bridge,N1_LRP197a_LRP197a_E,22.6699594391304,91.6293531695652,3.0,0,,,,,,,
N1,1000346,link,N1_LRP197a_E_LRP197b,22.66993341798419,91.62936255671937,500.0000000000284,,,,,,,,
N1,1000347,bridge,N1_LRP197b_LRP197b_E,22.6657838981081,91.6311293581081,3.0,0,,,,,,,
N1,1000348,link,N1_LRP197b_E_LRP198a,22.66576003027027,91.63114107027027,534.0000000000202,,,,,,,,
N1,1000349,bridge,N1_LRP198a_LRP198a_E,22.6615956814814,91.6335257425926,3.0,0,,,,,,,
N1,1000350,link,N1_LRP198a_E_LRP199a,22.661564468199998,91.63361426109999,884.0000000000146,,,,,,,,
N1,1000351,bridge,N1_LRP199a_LRP199a_E,22.6547124294117,91.6379261764705,3.1,0,,,,,,,
N1,1000352,link,N1_LRP199a_E_LRP199b,22.654688549859944,91.63794185535015,461.89999999998577,,,,,,,,
N1,1000353,bridge,N1_LRP199b_LRP199b_E,22.6510709547445,91.6400341194647,4.6,0,,,,,,,
N1,1000354,link,N1_LRP199b_E_LRP199c,22.651034265547445,91.64005277352798,451.4000000000067,,,,,,,,
N1,1000355,bridge,N1_LRP199c_LRP199c_E,22.6474561112311,91.6419171170626,12.4,0,,,,,,,
N1,1000356,link,N1_LRP199c_E_LRP201a,22.64735110762,91.64199399492,1420.599999999979,,,,,,,,
N1,1000357,bridge,N1_LRP201a_LRP201a_E,22.636096590965,91.648209240657,3.0,0,,,,,,,
N1,1000358,link,N1_LRP201a_E_LRP201b,22.63601494297832,91.64820404128182,220.00000000002728,,,,,,,,
N1,1000359,bridge,N1_LRP201b_LRP201b_E,22.6343285718685,91.6492077265913,3.0,0,,,,,,,
N1,1000360,link,N1_LRP201b_E_LRP202a,22.634228357775683,91.64919654891612,771.9999999999914,,,,,,,,
N1,1000361,bridge,N1_LRP202a_LRP202a_E,22.6281666352941,91.6527578258312,3.0,0,,,,,,,
N1,1000362,link,N1_LRP202a_E_LRP202b,22.6281144848,91.6528001136,295.0000000000159,,,,,,,,
N1,1000363,bridge,N1_LRP202b_LRP202b_E,22.6258323373493,91.6541857554217,6.1,1,,,,,,,
N1,1000364,link,N1_LRP202b_E_LRP204,22.62574750759,91.65421371788,66.90000000000396,,,,,,,,
N1,47,intersection,N1_LRP204_LRP203a,22.6252216,91.6545278,270.00000000001023,,,,,,,123456816.0,123456815.0
N1,1000365,link,N1_LRP204_LRP204,22.6252216,91.6545278,0.0,,,,,,,,
N1,1000366,bridge,N1_LRP203a_LRP203a_E,22.6230461711711,91.6554672531531,3.0,0,,,,,,,
N1,1000367,link,N1_LRP203a_E_LRP204c,22.622982307608698,91.65543448641304,442.0000000000073,,,,,,,,
N1,1000368,bridge,N1_LRP204c_LRP204d,22.6194993,91.6568889,20.000000000010232,0,,,,,,,
N1,1000369,link,N1_LRP204d_LRP203b,22.6180271,91.6578333,137.00000000000045,,,,,,,,
N1,1000370,bridge,N1_LRP203b_LRP203b_E,22.6177563490118,91.6580589438735,3.0,0,,,,,,,
N1,1000371,link,N1_LRP203b_E_LRP204a,22.617750420158103,91.65806388498024,475.9999999999991,,,,,,,,
N1,1000372,bridge,N1_LRP204a_LRP204a_E,22.6149899686274,91.6602670503268,4.6,0,4.6,4.6,0,0,1,,
N1,1000373,link,N1_LRP204a_E_LRP205b,22.61495316875796,91.66027931611465,351.39999999998395,,,,,,,,
N1,48,intersection,N1_LRP205b_LRP205a,22.6123889,91.6622222,80.0000000000125,,,,,,,123456832.0,123456831.0
N1,1000374,link,N1_LRP205b_LRP205b,22.6123889,91.6622222,0.0,,,,,,,,
N1,1000375,bridge,N1_LRP205a_LRP205a_E,22.6117556741935,91.6625686731182,3.0,0,,,,,,,
N1,1000376,link,N1_LRP205a_E_LRP206a,22.611731928225804,91.66258166586022,1019.0000000000055,,,,,,,,
N1,1000377,bridge,N1_LRP206a_LRP206a_E,22.6038394411764,91.6673745588235,2.95,0,,,,,,,
N1,1000378,link,N1_LRP206a_E_LRP206b,22.60381764878418,91.66741172795898,191.05000000001837,,,,,,,,
N1,1000379,bridge,N1_LRP206b_LRP206b_E,22.6023506949579,91.6683367336134,4.5,1,,,,,,,
N1,1000380,link,N1_LRP206b_E_LRP206c,22.602316439697265,91.66836644736328,686.4999999999952,,,,,,,,
N1,1000381,bridge,N1_LRP206c_LRP206c_E,22.5971665766519,91.671819207489,9.3,1,,,,,,,
N1,1000382,link,N1_LRP206c_E_LRP207a,22.597095260264318,91.67186662519823,413.6999999999773,,,,,,,,
N1,1000383,bridge,N1_LRP207a_LRP207a_E,22.5938881803921,91.6738889367647,4.5,0,,,,,,,
N1,1000384,link,N1_LRP207a_E_LRP208a,22.5938501644206,91.6739001892704,845.5000000000155,,,,,,,,
N1,1000385,bridge,N1_LRP208a_LRP208a_E,22.5870350167767,91.6770444686922,22.25,2,,,,,,,
N1,1000386,link,N1_LRP208a_E_LRP209a,22.58683613744635,91.67706580085837,395.7499999999641,,,,,,,,
N1,1000387,bridge,N1_LRP209a_LRP209b,22.5836663,91.6784716,10.2,0,,,,,,,
N1,1000388,link,N1_LRP209b_LRP208d,22.5834997,91.6785827,241.00000000001387,,,,,,,,
N1,1000389,bridge,N1_LRP208d_LRP208d_E,22.5815086746355,91.6795390413994,2.5,0,,,,,,,
N1,1000390,link,N1_LRP208d_E_LRP210a,22.58148802084548,91.67954896195336,990.4999999999973,,,,,,,,
N1,1000391,bridge,N1_LRP210a_LRP210b,22.5731938,91.6830827,8.2,0,,,,,,,
N1,1000392,link,N1_LRP210b_LRP210d,22.5730549,91.6831938,788.9999999999873,,,,,,,,
N1,1000393,bridge,N1_LRP210d_LRP210d_E,22.5664212916363,91.6851826636363,4.5,0,,,,,,,
N1,1000394,link,N1_LRP210d_E_LRP211b,22.566376756843265,91.6852026754967,264.4999999999982,,,,,,,,
N1,1000395,bridge,N1_LRP211b_LRP211c,22.5641389,91.6859163,14.000000000010004,0,,,,,,,
N1,1000396,link,N1_LRP211c_LRP211a,22.564,91.6859441,640.9999999999911,,,,,,,,
N1,1000397,bridge,N1_LRP211a_LRP211a_E,22.5585210862619,91.687506242492,4.1,0,,,,,,,
N1,1000398,link,N1_LRP211a_E_LRP212a,22.55848603453674,91.6875170369755,485.9000000000151,,,,,,,,
N1,1000399,bridge,N1_LRP212a_LRP212a_E,22.5543319776357,91.6887963149094,21.6,1,,,,,,,
N1,1000400,link,N1_LRP212a_E_LRP213a,22.55414731488818,91.68885318340787,463.3999999999787,,,,,,,,
N1,1000401,bridge,N1_LRP213a_LRP213b,22.5503056,91.6902774,5.2,0,,,,,,,
N1,1000402,link,N1_LRP213b_LRP214a,22.5501667,91.6903886,1402.9999999999916,,,,,,,,
N1,1000403,bridge,N1_LRP214a_LRP214a_E,22.5390300234693,91.6965452744898,8.2,0,,,,,,,
N1,1000404,link,N1_LRP214a_E_LRP215a,22.53897593948052,91.69652826867133,1041.8000000000234,,,,,,,,
N1,1000405,bridge,N1_LRP215a_LRP215a_E,22.5303678038461,91.7004641228571,3.0,0,,,,,,,
N1,1000406,link,N1_LRP215a_E_LRP215b,22.530336976,91.700464289,900.0000000000057,,,,,,,,
N1,1000407,bridge,N1_LRP215b_LRP215b_E,22.5229359167189,91.7038366163009,16.3,1,,,,,,,
N1,1000408,link,N1_LRP215b_E_LRP216a,22.522801549874607,91.70389481087774,410.6999999999914,,,,,,,,
N1,49,intersection,N1_LRP216a_LRP216b,22.519416,91.7053611,18.000000000000682,,,,,,,123456818.0,123456817.0
N1,1000409,link,N1_LRP216a_LRP217a,22.519416,91.7053611,341.0000000000082,,,,,,,,
N1,1000410,bridge,N1_LRP217a_LRP217b,22.5165556,91.7065833,34.055,1,,,,,,,
N1,1000411,link,N1_LRP217b_LRP217d,22.5161667,91.70675,375.99999999997635,,,,,,,,
N1,1000412,bridge,N1_LRP217d_LRP217e,22.5131389,91.7080833,40.99999999999682,0,,,,,,,
N1,1000413,link,N1_LRP217e_LRP218a,22.5127778,91.7082222,406.0000000000059,,,,,,,,
N1,1000414,bridge,N1_LRP218a_LRP218b,22.5094444,91.7096389,17.6,0,,,,,,,
N1,1000415,link,N1_LRP218b_LRP218c,22.5093611,91.7096944,239.00000000000432,,,,,,,,
N1,1000416,bridge,N1_LRP218c_LRP218d,22.5074444,91.7105556,18.000000000000682,0,,,,,,,
N1,1000417,link,N1_LRP218d_LRP219,22.5073056,91.7106389,586.9999999999891,,,,,,,,
N1,50,intersection,N1_LRP219_LRP219a,22.5025556,91.7130556,685.0000000000023,,,,,,,123456834.0,123456833.0
N1,1000418,link,N1_LRP219_LRP219,22.5025556,91.7130556,0.0,,,,,,,,
N1,1000419,bridge,N1_LRP219a_LRP219b,22.4969163,91.7155556,3.0,1,,,,,,,
N1,1000420,link,N1_LRP219b_LRP220a,22.4968052,91.7156389,1342.000000000013,,,,,,,,
N1,1000421,bridge,N1_LRP220a_LRP220a_E,22.4855480068965,91.7195309517241,4.5,0,,,,,,,
N1,1000422,link,N1_LRP220a_E_LRP220b,22.48550701663525,91.71953043430726,494.49999999998795,,,,,,,,
N1,1000423,bridge,N1_LRP220b_LRP220b_E,22.4811642144766,91.7203633632516,23.765,2,,,,,,,
N1,1000424,link,N1_LRP220b_E_LRP221b,22.480955431806237,91.72040305979955,390.2349999999899,,,,,,,,
N1,1000425,bridge,N1_LRP221b_LRP221c,22.4775271,91.7210549,25.000000000005684,0,,,,,,,
N1,1000426,link,N1_LRP221c_LRP221a,22.4773049,91.7211104,546.999999999997,,,,,,,,
N1,1000427,bridge,N1_LRP221a_LRP221a_E,22.4728530893544,91.7232633541336,6.0,0,,,,,,,
N1,1000428,link,N1_LRP221a_E_LRP223a,22.472804958210645,91.72328864654587,1292.0000000000016,,,,,,,,
N1,1000429,bridge,N1_LRP223a_LRP223a_E,22.4624386352,91.7285307,23.759999999999998,2,,,,,,,
N1,1000430,link,N1_LRP223a_E_LRP224a,22.462245932096003,91.72862574,423.23999999999273,,,,,,,,
N1,1000431,bridge,N1_LRP224a_LRP224b,22.4588333,91.7303604,3.0,0,,,,,,,
N1,1000432,link,N1_LRP224b_LRP225a,22.4586389,91.7304716,1489.0000000000043,,,,,,,,
N1,1000433,bridge,N1_LRP225a_LRP225a_E,22.4460793332411,91.7353674287057,26.3,2,,,,,,,
N1,1000434,link,N1_LRP225a_E_LRP226a,22.445857495359512,91.73545390304757,396.7000000000098,,,,,,,,
N1,1000435,bridge,N1_LRP226a_LRP226b,22.4424997,91.7366663,40.0,0,,,,,,,
N1,1000436,link,N1_LRP226b_LRP227b,22.4422219,91.7367497,1373.0000000000189,,,,,,,,
N1,1000437,bridge,N1_LRP227b_LRP227c,22.4307493,91.7415274,42.999999999977945,0,,,,,,,
N1,1000438,link,N1_LRP227c_LRP228a,22.4304438,91.7417219,1145.0000000000102,,,,,,,,
N1,1000439,bridge,N1_LRP228a_LRP228a_E,22.4220415536,91.7480209792,35.1,1,,,,,,,
N1,1000440,link,N1_LRP228a_E_LRP229a,22.42179292626,91.74822377647,433.8999999999942,,,,,,,,
N1,1000441,bridge,N1_LRP229a_LRP229b,22.4185549,91.7504722,38.000000000010914,0,,,,,,,
N1,1000442,link,N1_LRP229b_LRP230a,22.4182771,91.7506667,1819.9999999999932,,,,,,,,
N1,1000443,bridge,N1_LRP230a_LRP230a_E,22.4030145445,91.75657411625,5.0,0,,,,,,,
N1,1000444,link,N1_LRP230a_E_LRP231b,22.4029799,91.75659107222222,475.9999999999991,,,,,,,,
N1,1000445,bridge,N1_LRP231b_LRP231c,22.3988608,91.7576667,18.0,0,,,,,,,
N1,1000446,link,N1_LRP231c_LRP231a,22.3988052,91.7576667,280.00000000000114,,,,,,,,
N1,1000447,bridge,N1_LRP231a_LRP231a_E,22.3963398830265,91.7582551580777,3.0,0,,,,,,,
N1,1000448,link,N1_LRP231a_E_LRP232,22.39631346891616,91.75826146298569,206.00000000001728,,,,,,,,
N1,39,intersection,N1_LRP232_LRP232b,22.3944997,91.7586944,276.00000000001046,,,,,,,123456806.0,123456805.0
N1,1000449,link,N1_LRP232_LRP232c,22.3944997,91.7586944,350.9999999999991,,,,,,,,
N1,1000450,bridge,N1_LRP232c_LRP232d,22.3892497,91.7605,58.9999999999975,0,,,,,,,
N1,1000451,link,N1_LRP232d_LRP232a,22.3887497,91.7607222,437.9999999999882,,,,,,,,
N1,1000452,bridge,N1_LRP232a_LRP232a_E,22.38524588272,91.76250565776,3.0,0,,,,,,,
N1,1000453,link,N1_LRP232a_E_LRP233a,22.3852772619,91.7625634738,788.0000000000109,,,,,,,,
N1,1000454,bridge,N1_LRP233a_LRP233a_E,22.3797011826666,91.7670476533333,8.3,0,,,,,,,
N1,1000455,link,N1_LRP233a_E_LRP234a,22.37970292301,91.76714172102001,512.7000000000237,,,,,,,,
N1,1000456,bridge,N1_LRP234a_LRP234b,22.3764716,91.770416,3.0,0,,,,,,,
N1,1000457,link,N1_LRP234b_LRP245,22.3762254893617,91.77054326631206,9994.999999999976,,,,,,,,
N1,33,intersection,N1_LRP245_LRP236a,22.3646111,91.8508333,560.0000000000023,,,,,,,123456798.0,123456797.0
N1,1000458,link,N1_LRP245_LRP245,22.3646111,91.8508333,0.0,,,,,,,,
N1,1000459,bridge,N1_LRP236a_LRP236a_E,22.3599057425992,91.8522694918171,4.65,2,,,,,,,
N1,1000460,link,N1_LRP236a_E_LRP246a,22.359811575000002,91.85215085431,506.34999999999764,,,,,,,,
N1,1000461,bridge,N1_LRP246a_LRP246b,22.3555,91.8530833,3.0,0,,,,,,,
N1,1000462,link,N1_LRP246b_LRP238a,22.3553889,91.8530556,356.9999999999993,,,,,,,,
N1,1000463,bridge,N1_LRP238a_LRP238a_E,22.3522674714754,91.852622049836,15.25,0,,,,,,,
N1,1000464,link,N1_LRP238a_E_LRP247a,22.352134133142076,91.85260352983606,1091.7499999999905,,,,,,,,
N1,1000465,bridge,N1_LRP247a_LRP247b,22.3427219,91.8531389,116.315,1,,,,,,,
N1,1000466,link,N1_LRP247b_LRP239a,22.3423608,91.8530833,317.99999999998363,,,,,,,,
N1,1000467,bridge,N1_LRP239a_LRP239a_E,22.3395393508599,91.8533871579852,39.035,2,,,,,,,
N1,1000468,link,N1_LRP239a_E_LRP248a,22.33919301354177,91.85342445703071,101.96500000000697,,,,,,,,
N1,1000469,bridge,N1_LRP248a_LRP248b,22.338362487628867,91.853695585567,3.0,1,,,,,,,
N1,1000470,link,N1_LRP248b_LRP248c,22.3380274,91.8538889,80.0000000000125,,,,,,,,
N1,1000471,bridge,N1_LRP248c_LRP248d,22.3373886,91.8542778,46.999999999997044,0,,,,,,,
N1,1000472,link,N1_LRP248d_LRP240a,22.3370274,91.8545278,175.99999999998772,,,,,,,,
N1,1000473,bridge,N1_LRP240a_LRP240a_E,22.3357673216494,91.8538536927835,39.89,2,,,,,,,
N1,1000474,link,N1_LRP240a_E_LRP240c,22.335481727755155,91.85370090791494,79.1099999999858,,,,,,,,
N1,1000475,bridge,N1_LRP240c_LRP240c_E,22.3349153368556,91.8533979043814,48.905,1,,,,,,,
N1,1000476,link,N1_LRP240c_E_LRP250a,22.334565199743558,91.85321059066881,1610.0950000000012,,,,,,,,
N1,1000477,bridge,N1_LRP250a_LRP241a_E,22.3212771,91.8536111,3.0,0,,,,,,,
N1,1000478,link,N1_LRP241a_E_LRP242b,22.31857824102564,91.85438412510683,682.7499999999986,,,,,,,,
N1,1000479,bridge,N1_LRP242b_LRP242b_E,22.3129265129032,91.856181916129,14.15,1,,,,,,,
